sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
"He played Gene Bradley, a government agent of independent means who posed as a glamorous American movie star.",1,12,== Career ==,indexedSentences/1578500.csv,1578500,True,False,False,False,False,False
"On October 22, 1944, at age 25, Barry married Betty Claire Kalb (1923–2003), whom he met on the set of Catherine Was Great.",0,16,== Personal life ==,indexedSentences/1578500.csv,1578500,False,False,True,True,False,False
"Barry died on December 9, 2009 at Sunrise Senior Living in Woodland Hills, California, at the age of 90.",0,18,== Death ==,indexedSentences/1578500.csv,1578500,False,False,True,False,False,False
"He was buried at the Hillside Memorial Park Cemetery in Culver City, California, with his wife Betty, who died in 2003.",1,18,== Death ==,indexedSentences/1578500.csv,1578500,False,False,True,False,False,False
"Abdul Karim Khan was born on 11 November 1872 in Kairana town in Shamli, Uttar Pradesh into a family with music tradition which traced its roots to musician brothers Ghulam Ali and Ghulam Maula.",0,2,== Early life and background ==,indexedSentences/2540996.csv,2540996,False,False,True,False,False,False
"His father, Kale Khan, was the grandson of Ghulam Ali.",1,2,== Early life and background ==,indexedSentences/2540996.csv,2540996,False,False,True,False,False,False
Abdul Karim Khan received training from his uncle Abdullah Khan and father Kale Khan.,2,2,== Early life and background ==,indexedSentences/2540996.csv,2540996,False,False,True,False,False,False
"Apart from vocals and sarangi, he also learned the veena (been), sitar and tabla.",5,2,== Early life and background ==,indexedSentences/2540996.csv,2540996,False,False,False,False,False,True
"In his early years, he used to sing with his brother Abdul Haq.",7,2,== Early life and background ==,indexedSentences/2540996.csv,2540996,True,False,False,False,False,False
"This is where he met Tarabai Mane, who was the daughter of Sardar Maruti Rao Mane, a member of the royal family.",0,3,== Early life and background ==,indexedSentences/2540996.csv,2540996,False,False,True,True,False,False
"When they decided to get married, they were ousted from Baroda.",1,3,== Early life and background ==,indexedSentences/2540996.csv,2540996,False,False,True,False,False,False
Career ==,1,5,== Career ==,indexedSentences/2540996.csv,2540996,False,True,False,False,False,False
"""Abdul Karim Khan was invited to the Mysore court where he met famous Carnatic music masters who also influenced his music.",2,6,== Career ==,indexedSentences/2540996.csv,2540996,False,False,False,True,False,False
On the way to Mysore he used to stay with his brother in Dharwad where he taught his most famous disciple Sawai Gandharva.,5,6,== Career ==,indexedSentences/2540996.csv,2540996,False,False,False,False,False,True
"In 1900, for eight months he taught Kesarbai Kerkar, who would go on to be one of the 20th century's most renowned vocalists.",6,6,== Career ==,indexedSentences/2540996.csv,2540996,False,False,False,False,False,True
"In 1913, he founded the Arya Sangeet Vidyalaya in Poona to teach music students.",7,6,== Career ==,indexedSentences/2540996.csv,2540996,False,False,False,False,False,True
He was also the first Hindustani musician to seriously study the Carnatic system and probably the first to be invited to sing all over the South.,5,8,== His style ==,indexedSentences/2540996.csv,2540996,True,False,False,False,False,False
He has even recorded a Thyagaraja Krithi.,6,8,== His style ==,indexedSentences/2540996.csv,2540996,True,False,False,False,False,False
"An expert in repairing musical instruments, he carried with him his set of tools for repairs everywhere...""He was also known for having mysteriously taught a dog to sing while he stayed in Mumbai.",1,9,== His style ==,indexedSentences/2540996.csv,2540996,True,False,False,False,False,True
"Even today there are people who had heard the dog sing at Amroli House, Mumbai.",2,9,== His style ==,indexedSentences/2540996.csv,2540996,True,False,False,False,False,False
"On October 27, 1937, he died peacefully on the platform at Singaperumalkoil railway station.",1,13,== Death ==,indexedSentences/2540996.csv,2540996,False,False,True,False,False,False
"Albert Bates Lord (15 September 1912 – 29 July 1991) was a professor of Slavic and comparative literature at Harvard University who, after the death of his mentor Milman Parry, carried on Parry's research on epic poetry.",0,0,N/A,indexedSentences/345114.csv,345114,False,False,False,False,False,True
"Lord was born in Boston, Massachusetts.",0,2,== Early life ==,indexedSentences/345114.csv,345114,False,False,True,False,False,False
Career ==,1,3,== Career ==,indexedSentences/345114.csv,345114,False,True,False,False,False,False
"It was reissued in a 40th anniversary edition, with an audio compact disc to aid in the understanding of the recorded renditions discussed in the text.",1,5,== Career ==,indexedSentences/345114.csv,345114,True,False,False,False,False,False
"He argued strongly for a complete divide between the non-literate authors of the Homeric epics and the scribes who later wrote them down, positing that the texts that have been preserved are a transcription by a listener of a single telling of the story.",1,6,== Career ==,indexedSentences/345114.csv,345114,True,False,False,False,False,False
"Lord studied not only field recordings of Serbian heroic epics sung to the gusle, and the Homeric epics, but also Beowulf, Gilgamesh, The Song of Roland, and the Anglo-Scottish Child Ballads.",0,7,== Career ==,indexedSentences/345114.csv,345114,True,False,True,False,False,False
Across these many story traditions he found strong commonalities concerning the oral composition of traditional storytelling.,1,7,== Career ==,indexedSentences/345114.csv,345114,False,False,False,True,False,False
"His wife, Mary Louise Lord née Carlson, taught Classics at Connecticut College; they had two children.",0,9,== Personal life ==,indexedSentences/345114.csv,345114,False,False,True,False,False,True
"Lord died in July 1991 at Cambridge, Massachusetts.",1,9,== Personal life ==,indexedSentences/345114.csv,345114,False,False,True,False,False,False
Awards and distinctions ==,1,10,== Awards and distinctions ==,indexedSentences/345114.csv,345114,False,False,False,False,True,False
1949 - Awarded a Guggenheim Fellowship,0,12,== Awards and distinctions ==,indexedSentences/345114.csv,345114,False,False,False,False,True,False
1990 - Awarded an honorary doctorate from the University of Novi Sad,0,18,== Awards and distinctions ==,indexedSentences/345114.csv,345114,False,False,False,False,True,False
"Leon Theremin (born Lev Sergeyevich Termen Russian: Лев Сергеевич Термéн, IPA: [ˈlʲef sʲɪrˈɡʲejɪvʲɪtɕ tɨrˈmʲen]; 27 August [O.S. 15 August] 1896 – 3 November 1993) was a Russian and Soviet inventor, most famous for his invention of the theremin, one of the first electronic musical instruments and the first to be mass-produced.",0,0,N/A,indexedSentences/18571.csv,18571,True,False,True,False,False,False
"Leon Theremin was born in Saint Petersburg, Russian Empire in 1896.",0,2,== Early life ==,indexedSentences/18571.csv,18571,False,False,True,False,False,False
His father was Sergei Emilievich Theremin of French Huguenot descent.,1,2,== Early life ==,indexedSentences/18571.csv,18571,False,False,True,False,False,False
His mother was Yevgenia Antonova Orzhinskaya and of German ancestry.,2,2,== Early life ==,indexedSentences/18571.csv,18571,False,False,True,False,False,False
"His cousin, Kirill Fedorovich Nesturkh, then a young physicist, invited him to attend the defense of the dissertation of Abram Fedorovich Ioffe.",6,2,== Early life ==,indexedSentences/18571.csv,18571,False,False,True,False,False,False
"In 1917 Theremin wrote that Ioffe talked of electrons, the photoelectric effect and magnetic fields as parts of an objective reality that surrounds us every day, unlike others that talked more of somewhat abstract formulae and symbols.",10,2,== Early life ==,indexedSentences/18571.csv,18571,True,False,False,False,False,False
"Theremin wrote that he found this explanation revelatory and that it fit a scientific – not abstract – view of the world, different scales of magnitude, and matter.",11,2,== Early life ==,indexedSentences/18571.csv,18571,True,False,False,True,False,False
"Later, Kyrill introduced Theremin to Ioffe as a young experimenter and physicist, and future student of the university.",13,2,== Early life ==,indexedSentences/18571.csv,18571,False,False,True,False,False,True
He then wished to further investigate the effects using university resources.,1,3,== Early life ==,indexedSentences/18571.csv,18571,False,False,False,False,False,True
"Theremin recalled trying to find the notes for tunes he remembered from when he played the cello, such as the Swan by Saint-Saëns.",5,7,== Under Ioffe ==,indexedSentences/18571.csv,18571,True,False,False,True,False,False
"By November 1920 Theremin had given his first public concert with the instrument, now modified with a horizontal volume antenna replacing the earlier foot-operated volume control.",6,7,== Under Ioffe ==,indexedSentences/18571.csv,18571,False,False,False,False,True,False
"On 24 May 1924 Theremin married 20-year-old Katia (Ekaterina Pavlovna) Konstantinova, and they lived together in his parents' apartment on Marat street.",0,8,== Under Ioffe ==,indexedSentences/18571.csv,18571,False,False,True,False,False,False
"After being sent on a lengthy tour of Europe starting 1927 – including London, Paris and towns in Germany – during which he demonstrated his invention to full audiences, Theremin found his way to the United States, arriving on 30 December 1927 with his first wife Katia.",0,10,== United States ==,indexedSentences/18571.csv,18571,False,False,False,True,False,False
He performed the theremin with the New York Philharmonic in 1928.,1,10,== United States ==,indexedSentences/18571.csv,18571,True,False,False,False,False,False
"In 1930, ten thereminists performed on stage at Carnegie Hall.",0,12,== United States ==,indexedSentences/18571.csv,18571,True,False,False,False,False,False
"Two years later, Theremin conducted the first-ever electronic orchestra, featuring the theremin and other electronic instruments including a ""fingerboard"" theremin which resembled a cello in use (Theremin was a cellist).",1,12,== United States ==,indexedSentences/18571.csv,18571,True,False,False,False,False,False
